babyfood fruit pears strained;171338
babyfood juice apple and peach;171352
babyfood juice apple and prune;171353
babyfood juice apple and grape;171381
oil pam cooking spray original;171430
chicken heart all classes raw;171458
meatballs frozen italian style;171638
soup wonton chinese restaurant;171821
beverages carbonated root beer;171871
beverages tea hibiscus brewed;171946
fish mahimahi cooked dry heat;171992
fish milkfish cooked dry heat;171995
fish monkfish cooked dry heat;171996
burger king french toast sticks;172077
babyfood meat turkey strained;172250
oil vegetable soybean refined;172370
chicken stewing meat only raw;172402
mori nu tofu silken lite firm;172463
bagels cinnamon raisin toasted;172665
bread raisin enriched toasted;172681
bread reduced calorie oat bran;172682
muffins blueberry toaster type;172767
pie pecan prepared from recipe;172786
danish pastry lemon unenriched;172827
emu ground cooked pan broiled;172833
soup stock beef home prepared;172883
soup stock fish home prepared;172885
bratwurst beef and pork smoked;172956
cereals quaker quick oats dry;172989
mcdonald's hotcakes and sausage;173310
burrito bean and cheese frozen;173336
cheese mexican queso chihuahua;173438
ice cream soft serve chocolate;173465
babyfood apples dices toddler;173511
alcoholic beverage whiskey sour;173662
beans adzuki mature seeds raw;173727
beans french mature seeds raw;173738
beans yellow mature seeds raw;173751
vitasoy usa azumaya silken tofu;173786
bison ground grass fed cooked;173847
kielbasa fully cooked unheated;173879
cereals farina unenriched dry;173916
cookies shortbread reduced fat;174087
beverages  energy drink citrus;174108
fish bluefish cooked dry heat;174229
soy sauce made from soy tamari174278
tofu hard prepared with nigari;174291
pheasant breast meat only raw;174474
emu fan fillet cooked broiled;174477
sauce barbecue kraft original;174544
pepperoni beef and pork sliced;174575
sausage italian turkey smoked;174604
beverages carbonated club soda;174842
bread protein includes gluten;174917
cookies chocolate chip dry mix;174952
muffins corn dry mix prepared;175003
pie apple prepared from recipe;175012
pie mince prepared from recipe;175019
game meat deer cooked roasted;175085
beverages water tap municipal;175103
fish herring atlantic pickled;175118
fish ocean perch atlantic raw;175125
fish sunfish pumpkin seed raw;175151
fish tilefish cooked dry heat;175152
fish tuna fresh skipjack raw;175156
game meat goat cooked roasted;175304
snacks granola bars hard plain;167542
candies nestle butterfinger bar;167565
candies fudge vanilla with nuts;167580
mush blue corn with ash navajo;167627
frybread made with lard navajo;167635
oil spotted seal alaska native;167641
frybread made with lard apache;167655
restaurant mexican spanish rice;167665
cream substitute powdered light;167688
chicken meatless breaded fried;167719
pork cured bacon cooked baked;167914
mouse nuts roots alaska native;168017
walrus meat raw alaska native;168029
stew hominy with mutton navajo;168043
denny's mozzarella cheese sticks;168076
pork bacon rendered fat cooked;168324
canadian bacon cooked pan fried;168383
sweet potato canned vacuum pack;168485
puddings chocolate ready to eat;168778
frostings white fluffy dry mix;168803
puddings lemon dry mix regular;168831
toppings butterscotch or caramel;168841
carrabba's italian grill lasagne;169030
pie fillings cherry low calorie;169062
alcoholic beverage wine cooking;169070
orange juice canned unsweetened;169099
asparagus canned drained solids;169207
mushrooms canned drained solids;169254
taro shoots cooked without salt;169309
peppers sweet red freeze dried;169373
gelatins dry powder unsweetened;169599
puddings lemon dry mix instant;169654
snacks cornnuts barbecue flavor;169672
snacks potato chips reduced fat;169683
corn flour masa enriched white;169694
bear black meat alaska native;169793
caribou eye raw alaska native;169801
cloudberries raw alaska native;169802
bread blue corn somiviki hopi;169830
t.g.i. friday's fried mozzarella;169834
radishes hawaiian style pickled;169889
potato puffs frozen oven heated;170048
potatoes baked flesh with salt;170112
taro tahitian cooked with salt;170136
seeds sesame seeds whole dried;170150
onions frozen whole unprepared;170412
peas mature seeds sprouted raw;170422
turnip greens frozen unprepared;170468
winged beans immature seeds raw;170476
seeds breadnut tree seeds dried;170553
nuts chestnuts chinese roasted;170573
buckwheat groats roasted cooked;170686
burger king whopper with cheese;170728
cheese swiss nonfat or fat free;170897
yogurt greek strawberry nonfat;170901
yogurt greek blueberry chobani;170914
oil cottonseed salad or cooking;171024
salad dressing poppyseed creamy;171044
dressing honey mustard fat free;171046
turkey whole meat and skin raw;171081
turkey gizzard all classes raw;171085
yogurt greek strawberry lowfat;171300
babyfood peaches dices toddler;171349
babyfood juice orange and apple;171355
babyfood juice prune and orange;171356
margarinespread 35 39% fat tub;171415
smart soup santa fe corn chowder;171576
sausage italian pork mild raw;171631
apples dried sulfured uncooked;171691
blackberries frozen unsweetened;171710
crackers toast thins low sodium;171854
cookies gluten free lemon wafer;171859
cranberry juice cocktail bottled;171903
beverages energy drink rockstar;171937
beverages rice milk unsweetened;171942
fish grouper mixed species raw;171962
crustaceans crab dungeness raw;171968
mollusks oyster eastern canned;171981
mollusks whelk unspecified raw;171983
fast foods biscuit with sausage;172031
lasagna vegetable frozen baked;172106
parmesan cheese topping fat free;172206
mori nu tofu silken extra firm;172462
danish pastry cinnamon enriched;172753
pie cherry prepared from recipe;172781
rolls hamburger or hotdog plain;172796
pate goose liver smoked canned;172929
beverages rich chocolate powder;173182
beverages carbonated grape soda;173203
beverages energy drink red bull;173210
lasagna cheese frozen prepared;173333
cheese low fat cheddar or colby;173439
babyfood meat chicken strained;173483
margarine spread 40 49% fat tub;173589
salad dressing mayonnaise light;173594
chicken roasting meat only raw;173636
fish herring atlantic kippered;173668
fish salmon atlantic wild raw;173686
fish snapper mixed species raw;173698
fish swordfish cooked dry heat;173704
fish whiting mixed species raw;173713
fish trout rainbow farmed raw;173717
mollusks conch baked or broiled;173720
beans navy mature seeds canned;173747
game meat bear cooked simmered;173846
kielbasa fully cooked pan fried;173878
soup beef barley ready to serve;174073
fish catfish channel wild raw;174186
fish sablefish cooked dry heat;174240
tofu salted and fermented fuyu;174280
yardlong beans mature seeds raw;174281
refried beans canned vegetarian;174296
game meat moose cooked roasted;174345
grapefruit raw white all areas;174676
beverages carbonated ginger ale;174846
bread crumbs dry grated plain;174928
pie pecan commercially prepared;175021
pie crust standard type dry mix;175022
leavening agents cream of tartar;175041
cake yellow unenriched dry mix;175055
nabisco nabisco grahams crackers;175083
game meat horse cooked roasted;175087
fish tuna fresh yellowfin raw;175159
beans baked canned with franks;175184
hyacinth beans mature seeds raw;175210
silk banana strawberry soy yogurt;175230
snacks granola bars hard almond;167543
sea cucumber yane alaska native;167618
restaurant mexican refried beans;167666
restaurant chinese lemon chicken;167674
crackers whole wheat reduced fat;167933
focaccia italian flatbread plain;167945
baking chocolate mexican squares;167999
chocolate flavored hazelnut spread;168000
seal ringed meat alaska native;168025
walrus liver raw alaska native;168031
salmonberries raw alaska native;168048
pork fresh separable fat cooked;168221
asparagus cooked boiled drained;168390
gourd dishcloth towelgourd raw;168414
nuts chestnuts japanese roasted;168590
candies hershey's skor toffee bar;168757
candies mr. goodbar chocolate bar;168760
candies nestle after eight mints;168766
candies whatchamacallit candy bar;168770
desserts rennin vanilla dry mix;168792
macaroni vegetable enriched dry;168903
salisbury steak with gravy frozen;168965
oil beluga whale alaska native;168981
stew/soup caribou alaska native;168984
restaurant family style coleslaw;169026
babyfood dinner chicken and rice;169054
peaches frozen sliced sweetened;169116
artichokes globe or french raw;169205
mustard greens frozen unprepared;169258
puddings banana dry mix instant;169648
puddings banana dry mix regular;169650
wheat flour white cake enriched;169723
corn flour yellow masa enriched;169749
huckleberries raw alaska native;169808
cracker barrel macaroni n' cheese;169849
peaches dried sulfured uncooked;169934
onions canned solids and liquids;170003
potatoes red flesh and skin raw;170029
nuts chestnuts european roasted;170190
burger king premium fish sandwich;170330
squash summer all varieties raw;170487
squash winter all varieties raw;170489
wendy's double stack with cheese;170784
cheese mozzarella part skim milk;170847
cheese pasteurized process swiss;170855
babyfood juice orange and banana;170962
cream sour reduced fat cultured;171256
milk dry nonfat calcium reduced;171273
milk canned condensed sweetened;171275
kefir lowfat strawberry lifeway;171301
babyfood fruit peaches strained;171336
chicken gizzard all classes raw;171456
acerola west indian cherry raw;171686
boysenberries canned heavy syrup;171712
boysenberries frozen unsweetened;171713
beverages carbonated tonic water;171869
burrito beef and bean microwaved;172102
cheese sauce prepared from recipe;172200
reddi wip fat free whipped topping;172213
seasoning mix dry taco original;172243
butter light stick without salt;172344
duck domesticated meat only raw;172410
peanut butter smooth reduced fat;172458
vitasoy usa nasoya lite firm tofu;172468
peanut butter with omega 3 creamy;172471
cake angelfood dry mix prepared;172695
cake sponge prepared from recipe;172707
doughnuts french crullers glazed;172756
pancakes special dietary dry mix;172775
pie cherry commercially prepared;172780
pie pumpkin prepared from recipe;172788
puff pastry frozen ready to bake;172790
emu inside drums cooked broiled;172836
pate liver not specified canned;172930
turkey breast sliced prepackaged;172941
beverages water bottled perrier;173233
sorghum flour refined unenriched;173262
macaroni and cheese canned entree;173325
macaroni and cheese frozen entree;173342
cream substitute flavored liquid;173453
lemonade frozen concentrate pink;173666
fish seatrout mixed species raw;173695
fish sturgeon mixed species raw;173701
knackwurst knockwurst pork beef;173867
cranberry sauce canned sweetened;173961
english muffins whole grain white;174093
beverages ocean spray cran grape;174132
mollusks clam mixed species raw;174214
fish butterfish cooked dry heat;174231
duck wild breast meat only raw;174469
campbell's tomato soup condensed;174547
sausage smoked link sausage pork;174584
oscar mayer wieners beef franks;174591
chicken breast roll oven roasted;174608
grapefruit raw white california;174677
soup egg drop chinese restaurant;174807
bread stuffing dry mix prepared;174931
cookies sugar refrigerated dough;174972
cookies vanilla wafers lower fat;174973
hush puppies prepared from recipe;174999
fish sea bass mixed species raw;175142
fish sheepshead cooked dry heat;175145
beans white mature seeds canned;175204
silk plus for bone health soymilk;175221
game meat beaver cooked roasted;175295
walrus meat dried alaska native;167621
oil whale bowhead alaska native;167625
fish sheefish raw alaska native;167648
restaurant chinese orange chicken;167679
mayonnaise dressing no cholesterol;167736
raspberries frozen red sweetened;167757
pork cured ham patties unheated;167873
bread pan dulce sweet yeast bread;167935
snacks tortilla chips taco flavor;167970
candies twizzlers nibs cherry bits;167983
seal ringed liver alaska native;168026
stew dumpling with mutton navajo;168042
stew mutton corn squash navajo;168044
restaurant latino black bean soup;168068
restaurant chinese sesame chicken;168087
beans baked canned no salt added;168128
rhubarb frozen cooked with sugar;168169
pears canned heavy syrup drained;168182
plums canned heavy syrup drained;168183
pineapple raw extra sweet variety;168194
cowpeas young pods with seeds raw;168405
mustard spinach tendergreen raw;168438
pickles cucumber sour low sodium;168562
candies reese's peanut butter cups;168763
puddings vanilla dry mix instant;168784
frostings vanilla creamy dry mix;168802
frozen yogurts vanilla soft serve;168815
snacks pork skins barbecue flavor;168851
snacks rice cakes brown rice rye;168855
wheat flour white bread enriched;168896
cornmeal degermed enriched white;168922
pasta mix classic beef unprepared;168954
lasagna cheese frozen unprepared;168960
caribou liver raw alaska native;168983
babyfood juice apple sweet potato;169042
tomato sauce canned no salt added;169074
tangerines mandarin oranges raw;169105
hyacinth beans immature seeds raw;169234
candies special dark chocolate bar;169592
puddings vanilla dry mix regular;169609
snacks potato chips plain salted;169677
snacks potato chips cheese flavor;169682
corn flour masa unenriched white;169696
whale beluga eyes alaska native;169796
tea herbal brewed hohoysi hopi;169828
applebee's chicken tenders platter;169841
restaurant mexican cheese tamales;169856
salad dressing caesar low calorie;169877
cheese american cheddar imitation;169901
oranges raw california valencias;169916
peas and onions frozen unprepared;170020
potatoes baked skin without salt;170034
potatoes hash brown home prepared;170036
tomatoes red ripe canned stewed;170052
tomatoes red ripe cooked stewed;170089
beef cured luncheon meat jellied;170202
candies nestle butterfinger crisp;170278
wendy's jr. hamburger with cheese;170324
onions frozen chopped unprepared;170410
potatoes o'brien frozen prepared;170454
nuts brazilnuts dried unblanched;170569
snacks corn cakes very low sodium;170647
candies soft fruit and nut squares;170658
dessert topping semi solid frozen;170868
babyfood juice orange and apricot;170961
salad dressing mayonnaise regular;171009
oil industrial canola high oleic;171042
turkey whole neck meat only raw;171086
turkey whole back meat only raw;171096
soup black bean canned condensed;171141
soup chili beef canned condensed;171150
soup minestrone canned condensed;171153
soup ramen noodle any flavor dry;171177
milk producer fluid 3.7% milkfat;171266
cheese cheddar nonfat or fat free;171295
salad dressing french home recipe;171416
oil industrial soy low linolenic;171438
turkey whole wing meat only raw;171497
soup pea green canned condensed;171554
gravy beef canned ready to serve;171564
sauce salsa verde ready to serve;171824
sauce barbecue open pit original;171830
dip frito's bean original flavor;171834
mcdonald's fruit 'n yogurt parfait;172075
cheese cottage lowfat 2% milkfat;172182
cheese mexican blend reduced fat;172216
vanilla extract imitation alcohol;172235
babyfood fruit applesauce junior;172278
goose domesticated meat only raw;172413
soybeans mature seeds dry roasted;172441
game meat muskrat cooked roasted;172519
game meat opossum cooked roasted;172520
veal breast separable fat cooked;172567
bread stuffing cornbread dry mix;172692
cake sponge commercially prepared;172706
french toast frozen ready to heat;172763
pie pumpkin commercially prepared;172787
danish pastry cinnamon unenriched;172824
soup stock chicken home prepared;172884
snacks soy chips or crisps salted;173140
beverages whiskey sour mix powder;173163
beverages protein powder soy based;173181
beverages cranberry juice cocktail;173214
lemonade frozen concentrate white;173216
cheese cottage lowfat 1% milkfat;173417
egg yolk raw frozen pasteurized;173421
seasoning mix dry chili original;173476
babyfood meat meat sticks junior;173486
babyfood apples with ham strained;173517
chicken capons meat and skin raw;173645
fish whitefish mixed species raw;173711
veal rib separable lean only raw;173828
game meat caribou cooked roasted;173854
ham smoked extra lean low sodium;173881
apricots dried sulfured uncooked;173941
beverages coffee instant chicory;174134
beverages ocean spray cran cherry;174147
fish fish sticks frozen prepared;174195
crustaceans lobster northern raw;174208
mollusks squid mixed species raw;174223
fish pout ocean cooked dry heat;174238
soy protein isolate potassium type;174302
game meat raccoon cooked roasted;174349
squab pigeon meat and skin raw;174475
soup chicken broth ready to serve;174536
turkey white rotisserie deli cut;174613
snacks popcorn microwave low fat;174778
beverages energy drink sugar free;174822
cake pudding type carrot dry mix;174932
cake pudding type yellow dry mix;174946
cookies brownies dry mix regular;174948
cookies vanilla wafers higher fat;174974
ice cream cones cake or wafer type;175000
ice cream cones sugar rolled type;175001
archway home style cookies oatmeal;175074
crustaceans crab alaska king raw;175164
fish catfish channel farmed raw;175165
fish salmon atlantic farmed raw;175167
cowpeas catjang mature seeds raw;175208
snacks tortilla chips nacho cheese;167559
snacks tortilla chips ranch flavor;167560
maraschino cherries canned drained;167766
candies symphony milk chocolate bar;167984
soup fish homemade alaska native;168027
frozen novelties juice type orange;168113
turnip greens canned no salt added;168119
guava nectar with sucralose canned;168210
fiddlehead ferns frozen unprepared;168584
cornmeal degermed enriched yellow;168867
wheat flour whole grain soft wheat;168944
caribou tongue raw alaska native;168985
pork ground 96% lean / 4% fat raw;169190
alcoholic beverage daiquiri canned;169573
desserts rennin chocolate dry mix;169616
frostings coconut nut ready to eat;169618
candies hershey's almond joy bites;169627
candies taffy prepared from recipe;169670
snacks rice cakes brown rice corn;169679
noodles egg spinach enriched dry;169733
fish lingcod liver alaska native;169810
applebee's 9 oz house sirloin steak;169831
papaya canned heavy syrup drained;169927
pineapple frozen chunks sweetened;169946
brussels sprouts frozen unprepared;169972
potatoes white flesh and skin raw;170028
potatoes baked flesh without salt;170033
chocolate dark 60 69% cacao solids;170272
chocolate dark 70 85% cacao solids;170273
wendy's classic double with cheese;170325
peas and carrots frozen unprepared;170425
potatoes red flesh and skin baked;170435
potatoes canned solids and liquids;170443
taro tahitian cooked without salt;170455
seeds safflower seed kernels dried;170558
seeds sunflower seed kernels dried;170562
sausage beef cured cooked smoked;170606
snacks trail mix regular unsalted;170654
taco bell burrito supreme with beef;170735
fast foods quesadilla with chicken;170765
mcdonald's ranch snack wrap crispy;170777
arby's roast beef sandwich classic;170791
cheese pasteurized process pimento;170854
cheese american nonfat or fat free;170863
babyfood vegetables peas strained;170939
babyfood juice apple with calcium;170985
babyfood baby mum mum rice biscuits;171001
sauce sofrito prepared from recipe;171174
yogurt greek whole plain chobani;171309
soup beef noodle canned condensed;171539
soup oyster stew canned condensed;171553
soup tomato rice canned condensed;171557
soup chicken broth or bouillon dry;171562
soup tomato low sodium with water;171591
gravy heinz home style savory beef;171599
soup ramen noodle beef flavor dry;171614
sausage pork and turkey pre cooked;171632
cereals wheatena cooked with water;171666
cereals malt o meal chocolate dry;171674
mollusks oyster eastern wild raw;171978
fish salmon chum cooked dry heat;172000
fish salmon pink cooked dry heat;172001
mcdonald's sausage biscuit with egg;172071
fast foods miniature cinnamon rolls;172079
lean pockets meatballs & mozzarella;172109
chili with beans microwavable bowls;172110
cheese cottage creamed with fruit;172180
egg white raw frozen pasteurized;172203
cream substitute flavored powdered;172214
babyfood vegetables squash junior;172275
chicken stewing meat and skin raw;172400
game meat squirrel cooked roasted;172524
pie blueberry prepared from recipe;172779
bread crumbs dry grated seasoned;172806
sauce pizza canned ready to serve;172880
pork sausage link/patty unprepared;172934
formulated bar power bar chocolate;173137
snacks granola bites mixed flavors;173146
beverages protein powder whey based;173180
alcoholic beverage wine table all;173185
alcoholic beverage wine table red;173190
beverages grape juice drink canned;173213
beverages tea instant lemon diet;173231
cheese low sodium cheddar or colby;173440
babyfood carrots and beef strained;173518
water bottled non carbonated naya;173657
vitasoy usa nasoya lite silken tofu;173784
veal loin separable lean only raw;173826
game meat antelope cooked roasted;173844
veal australian separable fat raw;173849
pork sausage reduced sodium cooked;173882
bread french or vienna whole wheat;174091
lima beans large mature seeds raw;174252
beans pinto canned drained solids;174286
ostrich ground cooked pan broiled;174482
sauce ready to serve pepper or hot;174527
soup shark fin restaurant prepared;174532
snacks sweet potato chips unsalted;174783
snacks potato chips lightly salted;174805
beverages whiskey sour mix bottled;174811
beverages carbonated cola regular;174852
cookies oatmeal refrigerated dough;174961
muffins corn commercially prepared;175002
waffles plain prepared from recipe;175039
danish pastry raspberry unenriched;175061
archway home style cookies molasses;175073
artificial blueberry muffin mix dry;175078
fish yellowtail mixed species raw;175163
vitasoy usa azumaya extra firm tofu;175235
snacks pretzels hard plain salted;167555
baking chocolate unsweetened liquid;167567
moose liver braised alaska native;167609
fish whitefish eggs alaska native;167643
cracker barrel grilled sirloin steak;167670
restaurant chinese kung pao chicken;167676
babyfood banana no tapioca strained;167732
snacks potato chips barbecue flavor;167962
mouse nuts seedlings alaska native;168018
rhubarb wild leaves alaska native;168022
willow leaves in oil alaska native;168035
salad dressing coleslaw reduced fat;168109
peaches canned heavy syrup drained;168181
pineapple raw traditional varieties;168193
raspberries frozen red unsweetened;168209
pork ground 84% lean / 16% fat raw;168372
balsam pear bitter gourd pods raw;168393
beef retail cuts separable fat raw;168605
candies milk chocolate with almonds;168754
puddings chocolate dry mix instant;168779
frozen yogurts chocolate soft serve;168848
macaroni vegetable enriched cooked;168904
spanish rice mix dry mix unprepared;168959
ascidians tunughnak alaska native168978
fish devilfish meat alaska native;168987
tamales masa and pork filling hopi;169007
restaurant family style onion rings;169027
bamboo shoots canned drained solids;169212
gourd white flowered calabash raw;169232
soybeans mature seeds sprouted raw;169284
cauliflower green cooked with salt;169391
seeds watermelon seed kernels dried;169407
puddings chocolate dry mix regular;169603
candies reese's nutrageous candy bar;169624
frostings chocolate creamy dry mix;169625
candies hershey kit kat big kat bar;169629
candies toffee prepared from recipe;169671
plums wild northern plains indians;169820
restaurant family style hash browns;169848
restaurant mexican cheese enchilada;169855
babyfood fruit tutti frutti junior;169874
broccoli frozen chopped unprepared;169968
waterchestnuts chinese matai raw;170066
potatoes baked skin only with salt;170113
beef cured breakfast strips cooked;170198
chocolate dark 45  59% cacao solids;170271
taco bell burrito supreme with steak;170335
collards frozen chopped unprepared;170408
potatoes o'brien frozen unprepared;170453
tomato juice canned with salt added;170458
vegetables mixed frozen unprepared;170471
nuts hazelnuts or filberts blanched;170582
snacks potato chips plain unsalted;170649
mcdonald's ranch snack wrap grilled;170778
babyfood juice orange and pineapple;170963
babyfood cereal rice dry fortified;170969
turkey whole breast meat only raw;171098
turkey canned meat only with broth;171101
soup cream of vegetable dry powder;171166
yogurt greek nonfat peach chobani;171311
yogurt greek nonfat plain chobani;171312
babyfood cereal with eggs strained;171365
turkey dark meat meat and skin raw;171488
gravy turkey canned ready to serve;171568
soup vegetable broth ready to serve;171583
cereals cream of wheat instant dry;171660
custard apple bullock's heart raw;171725
sauce barbecue bull's eye original;171828
cookies gluten free chocolate wafer;171858
beverages ocean spray cran lemonade;171900
fish cod atlantic cooked dry heat;171956
fish pike walleye cooked dry heat;171997
fish sucker white cooked dry heat;172002
beerwurst beer salami pork and beef;172011
cornmeal degermed unenriched white;172015
fast foods shrimp breaded and fried;172037
pizza hut 12 cheese pizza pan crust;172041
mcdonald's sausage mcmuffin with egg;172068
beef pot pie frozen entree prepared;172093
egg rolls pork refrigerated heated;172103
yogurt greek 2% fat mango chobani;172199
babyfood green beans dices toddler;172273
oil industrial mid oleic sunflower;172357
peas green split mature seeds raw;172428
veal shank separable lean only raw;172645
pie blueberry commercially prepared;172778
turkey ground 93% lean 7% fat raw;172850
tortilla chips yellow plain salted;173143
snacks nutri grain fruit and nut bar;173151
snacks yucca cassava chips salted;173152
snack pretzel hard chocolate coated;173156
fast foods biscuit with egg and ham;173267
pizza hut 14 cheese pizza pan crust;173291
babyfood meat turkey sticks junior;173484
babyfood vegetables beets strained;173505
babyfood vegetables carrots junior;173507
babyfood fruit applesauce strained;173512
babyfood dinner beef noodle junior;173516
beans kidney red mature seeds raw;173744
beans small white mature seeds raw;173749
vitasoy usa organic nasoya firm tofu;173763
vitasoy usa organic nasoya soft tofu;173783
bananas dehydrated or banana powder;173945
sauce sweet and sour ready to serve;174066
beverages tea black ready to drink;174144
fish caviar black and red granular;174188
fish cod atlantic dried and salted;174190
mollusks abalone mixed species raw;174212
mollusks scallop mixed species raw;174220
fish bass striped cooked dry heat;174228
peanut butter chunk style with salt;174265
sausage pork and beef fresh cooked;174579
beverages zevia cola caffeine free;174826
lemonade powder prepared with water;174859
pancakes plain prepared from recipe;175009
waffles plain frozen ready to heat;175038
fish sturgeon mixed species smoked;175149
silk vanilla soy yogurt family size175225
snacks beef jerky chopped and formed;167536
baking chocolate unsweetened squares;167568
ice creams vanilla light soft serve;167576
andrea's gluten free soft dinner roll;167590
squirrel ground meat alaska native;167619
chilchen red berry beverage navajo167630
blueberries wild raw alaska native;167640
tomato and vegetable juice low sodium;167708
babyfood mixed fruit yogurt strained;167726
pineapple canned juice pack drained;167767
apricots canned heavy syrup drained;167768
keikitos muffins latino bakery item;167936
snacks rice cracker brown rice plain;167966
ice creams french vanilla soft serve;167981
candies fondant prepared from recipe;167986
candies gumdrops starch jelly pieces;167989
candies milk chocolate coated peanuts;168001
sweet potato puffs frozen unprepared;168016
sourdock young leaves alaska native;168028
fish whitefish dried alaska native;168052
restaurant chinese chicken chow mein;168083
popcorn microwave low fat and sodium;168139
sweeteners tabletop fructose liquid;168142
jellies reduced sugar home preserved;168145
pork cured bacon cooked microwaved;168321
pickles cucumber dill or kosher dill;168558
alcoholic beverage beer regular all;168746
candies praline prepared from recipe;168791
desserts rennin tablets unsweetened;168794
pasta homemade made with egg cooked;168901
cornmeal degermed unenriched yellow;168929
pasta mix italian lasagna unprepared;168955
cracker barrel onion rings thick cut;169021
restaurant mexican cheese quesadilla;169035
salad dressing green goddess regular;169057
oranges raw all commercial varieties;169097
sauerkraut canned solids and liquids;169279
candies milk chocolate coated raisins;169576
frozen novelties fruit and juice bars;169632
frostings glaze prepared from recipe;169668
popcorn sugar syrup/caramel fat free;169685
snacks potato chips fat free salted;169686
bear polar meat raw alaska native;169794
fish blackfish whole alaska native;169798
sea lion steller fat alaska native;169825
restaurant family style french fries;169836
restaurant italian lasagna with meat;169850
frankfurter meat and poultry low fat;169866
beans liquid from stewed kidney beans;169885
mushrooms shiitake cooked with salt;170097
tomatoes red ripe cooked with salt;170137
nuts coconut cream canned sweetened;170171
beef cured corned beef brisket raw;170199
snacks popcorn air popped unsalted;170246
wendy's jr. hamburger without cheese;170323
burger king original chicken sandwich;170331
pizza hut 14 sausage pizza pan crust;170372
potatoes white flesh and skin baked;170434
seeds sesame meal partially defatted;170561
nuts chestnuts european raw peeled;170575
fast foods roast beef sandwich plain;170695
burger king double whopper no cheese;170729
pizza hut breadstick parmesan garlic;170789
milk dry whole with added vitamin d;170876
milk chocolate lowfat reduced sugar;170910
babyfood cereal mixed dry fortified;170964
babyfood dessert dutch apple junior;170977
babyfood dessert peach melba junior;170981
salad dressing honey mustard regular;171043
chicken canned meat only with broth;171099
soup chicken gumbo canned condensed;171147
soup beef mushroom canned condensed;171175
salad dressing mayonnaise type light;171444
soup chicken broth canned condensed;171542
braunschweiger a liver sausage pork;171621
cereals ready to eat post alpha bits;171641
beverages tea green brewed regular;171917
mcdonald's bacon egg & cheese biscuit;172069
egg rolls vegetable frozen prepared;172105
vanilla extract imitation no alcohol;172236
babyfood meat chicken sticks junior;172249
babyfood macaroni and cheese toddler;172259
babyfood dinner beef with vegetables;172261
babyfood vegetables squash strained;172274
fish oil menhaden fully hydrogenated;172342
duck domesticated meat and skin raw;172408
mori nu tofu silken lite extra firm;172464
cake angelfood commercially prepared;172694
cookies brownies dry mix sugar free;172731
toaster pastries brown sugar cinnamon;172801
soup tomato bisque canned condensed;172881
sausage polish pork and beef smoked;172954
snacks peas roasted wasabi flavored;173157
beverages acai berry drink fortified;173175
beverages whey protein powder isolate;173177
mcdonald's mcflurry with oreo cookies;173304
fish whitefish mixed species smoked;173712
cereals ready to eat post bran flakes;173888
cereals ready to eat ralston tasteeos;173893
dip tostitos salsa con queso medium;174069
beverages kiwi strawberry juice drink;174111
beverages powerade zero mixed berry;174113
beverages energy drink full throttle;174172
fish mackerel king cooked dry heat;174236
fish shad american cooked dry heat;174243
fish roughy orange cooked dry heat;174251
tofu extra firm prepared with nigari;174290
turkey ground 85% lean 15% fat raw;174493
sauce ready to serve pepper tabasco;174528
sausage new england brand pork beef;174588
cereals ready to eat uncle sam cereal;174639
grapefruit raw pink and red florida;174675
grapes american type slip skin raw;174682
soup hot and sour chinese restaurant;174808
alcoholic beverage wine table white;174837
strawberry flavor beverage mix powder;174869
biscuits plain or buttermilk dry mix;174902
cake pudding type chocolate dry mix;174935
cake fruitcake commercially prepared;174939
crackers standard snack type regular;174982
cream puff shell prepared from recipe;174986
tortillas ready to bake or  fry corn;175036
taco shells baked without added salt;175067
alcoholic beverage wine dessert dry;175112
fish pike northern cooked dry heat;175127
fish smelt rainbow cooked dry heat;175147
mollusks oyster eastern farmed raw;175172
beans black turtle mature seeds raw;175186
veal rib separable lean and fat raw;175275
game meat boar wild cooked roasted;175298
pie dutch apple commercially prepared;167522
candies confectioner's coating yogurt;167569
owl horned flesh raw alaska native;167613
squash indian cooked boiled navajo;167632
pie crust refrigerated regular baked;167930
candies sweet chocolate coated fondant;167978
schar gluten free classic white rolls;168008
fish salmon chum raw alaska native;168046
olive garden spaghetti with meat sauce;168085
babyfood grape juice no sugar canned;168144
strawberries frozen sweetened sliced;168174
pickles cucumber dill reduced sodium;168563
alcoholic beverage pina colada canned;168750
candies divinity prepared from recipe;168846
blackberries wild raw alaska native;168982
sea lion steller meat alaska native;169003
restaurant family style sirloin steak;169016
candies truffles prepared from recipe;169580
noodles egg spinach enriched cooked;169734
babyfood fruit tutti frutti strained;169873
cabbage japanese style fresh pickled;169890
butter replacement without fat powder;169894
mung beans mature seeds sprouted raw;169957
peas edible podded frozen unprepared;170012
potatoes russet flesh and skin baked;170030
seeds sesame flour partially defatted;170153
potato chips without salt reduced fat;170253
taco bell burrito supreme with chicken;170334
mcdonald's quarter pounder with cheese;170719
yogurt greek 2% fat apricot chobani;170864
yogurt fruit low fat9 g protein/8 oz;170889
oil sunflower linoleic approx. 65%;171025
turkey sticks breaded battered fried;171103
soup bean with pork canned condensed;171142
soup vegetable beef canned condensed;171163
soup swanson beef broth lower sodium;171179
cheese food pasteurized process swiss;171253
milk goat fluid with added vitamin d;171278
ice cream light soft serve chocolate;171293
yogurt greek nonfat vanilla chobani;171296
